id,lat,lon,mean_tmin
USC00325220,46.4444,-97.6928,-0.2844254326268716
USC00337857,38.4239,-82.5931,7.52792479108635
USW00013995,37.2353,-93.4006,8.387186858316221
USC00202955,43.3194,-83.7161,2.540368763557484
USC00054444,38.7331,-103.535,2.0027199074074082
USC00115712,40.9125,-89.0339,4.951183920704846
USC00143665,39.3619,-99.8278,3.777878231388612
USC00394184,43.7483,-101.9414,3.553289284688309
USC00332974,41.3336,-83.1197,5.098583523282319
USC00362574,40.5044,-80.0889,6.259290063864548
USC00391049,45.7886,-97.7489,1.0030549327354257
USC00441209,37.0908,-81.3364,3.5674034695019605
USC00219173,46.6803,-92.9542,-2.3138621427479746
USC00201361,43.5861,-83.1805,2.6090798293723343
USW00014813,41.0372,-81.4633,6.052997237569059
USW00053866,39.5856,-85.7997,7.119524921049016
USC00141867,38.6758,-96.5097,6.736282320055908
USC00321408,46.8769,-97.2328,-0.5538868248070884
USC00479190,42.8508,-88.7247,2.9375085934277463
USW00004843,41.6258,-80.2122,5.127216409691631
USC00138296,42.0356,-92.5806,2.9191780821917814
USC00233838,39.0733,-93.7075,6.700824969063662
USR0000MSUL,38.2339,-91.15,8.764372716199754
USW00023065,39.3669,-101.7003,3.276133716947527
USW00053855,39.3611,-84.5206,6.204846058263151
USC00331072,40.8125,-82.9697,5.086170065196283
USC00250245,41.6108,-99.9044,1.8922700587084158
USC00114710,41.2428,-89.8997,4.10566918325326
USC00200032,41.9164,-84.0164,4.400230248956683
USC00125407,39.4042,-86.4525,5.207710557532619
USW00014821,39.9906,-82.8769,7.358220396988363
USC00114603,41.135,-87.8856,5.599119896118888
USC00461677,39.2681,-80.3522,5.729917737047193
USC00464200,38.6842,-82.1839,6.877220526239277
USC00475573,42.5992,-89.6669,3.248822463768115
USW00014815,42.3119,-85.2414,5.040741251033344
USC00471897,45.3581,-88.1922,-0.2717968043412717
USC00148670,37.2678,-97.4194,7.841058840454613
USC00333021,40.7231,-82.8,4.946829927884617
USC00473930,43.3197,-88.1681,3.283830171635049
USW00014918,48.5594,-93.3956,-2.743057657905601
USC00465353,37.8664,-81.9844,8.55287505404237
USW00013810,38.2303,-85.6631,9.275277968428272
USW00014820,41.4133,-81.86,6.681930184804928
USC00336389,41.7528,-81.2953,7.469581263307309
USC00473058,43.2389,-88.1222,2.6444092536491333
USC00234019,37.3417,-91.9178,7.596794081381011
USW00003928,37.6544,-97.4431,8.257618069815198
USW00094084,48.9675,-102.1703,-2.944604425583508
USW00094995,40.8483,-96.565,4.305319002342564
USC00129430,40.475,-86.9919,5.104056851110804
USC00206982,42.8783,-82.7958,3.925175728016065
USC00212088,45.0469,-93.7772,1.4623335943617854
USC00252100,40.6344,-100.5219,2.8420049417578532
USC00395691,45.5656,-100.4489,1.5929896038212987
USC00218477,45.0483,-93.0958,3.6831930333817104
USC00447174,37.0925,-81.7936,5.196134995098724
USC00467552,38.8172,-81.7117,6.471147821133579
USW00003859,37.2978,-81.2036,7.575463407936293
USW00004825,44.2667,-88.5167,4.168971477960242
USW00003957,37.2839,-98.5528,7.595955983493812
USW00023909,37.6344,-91.7225,5.998061288305193
USC00461579,38.3539,-81.71,6.341632373113858
USC00111550,41.8558,-87.6094,7.544263249854393
USC00213173,45.6658,-95.3869,1.2806788511749339
USW00014923,41.4481,-90.5236,5.298246815504726
USW00053974,39.1028,-96.6097,6.596116772239051
USC00258920,40.8433,-101.2094,1.868699816875617
USC00466442,40.5261,-80.6275,6.202324604397145
USC00114012,41.2542,-89.3378,5.851226611226611
USC00214534,43.9989,-95.9492,1.1086846543001694
USC00206080,43.5817,-84.5889,1.6573152965660771
USW00053879,38.9578,-94.3711,8.257227997227995
USW00024028,41.8747,-103.6011,1.6874332648870638
USW00054911,45.1008,-90.3033,0.9773160402329271
USC00205662,43.5858,-84.7694,3.6640329218106995
USC00132364,42.54,-90.6461,4.29498031496063
USC00368184,41.0561,-80.0594,3.9085504534331363
USW00093810,37.7833,-89.2453,8.134029399642806
USC00116446,38.7006,-88.0819,6.735867906202307
USC00140010,38.9267,-97.2128,7.59663937957777
USC00206398,46.3975,-89.1794,-1.9483878968253963
USC00446173,37.1244,-82.6339,5.7581153100775175
USC00204104,46.4656,-90.1892,-0.5268201875344736
USC00397882,44.4975,-103.8717,2.7803414019868473
USC00444410,37.2322,-82.3464,5.712830854550038
USW00004838,42.1208,-87.9047,5.673847420417122
USC00250365,41.5697,-101.6917,2.1760567336048307
USC00252820,40.0475,-97.1889,4.18656323590525
USC00111265,37.7308,-89.1658,7.495034965034962
USC00360475,40.7628,-80.3133,5.362205405405406
USC00238777,37.8131,-92.2317,7.281193461355344
USC00134389,40.7467,-91.9575,4.9348399246704355
USC00139067,41.665,-91.9978,3.253339230429014
USC00126400,41.3589,-85.6997,5.171090670170828
USC00113320,40.9464,-90.3856,5.254799060903191
USC00256055,41.1328,-100.7003,3.2188068181818195
USC00339361,39.6131,-83.9058,6.914092367796847
USW00014940,43.1544,-93.3261,2.116458989456387
USC00129113,38.7386,-87.4878,7.194886990077181
USC00204257,44.7281,-85.1728,0.8637027846705261
USC00232503,38.3486,-92.5811,8.288828617504766
USC00127482,41.0664,-86.2097,5.40357242925189
USC00257830,41.2292,-103.0214,2.192513676936365
USC00393211,44.08,-98.9731,0.2377141815530446
USW00014924,48.9711,-97.2417,-1.9092233696420984
USW00094985,44.6378,-90.1875,1.78815988973122
USC00477796,43.3342,-88.2981,2.057543466068425
USC00395544,44.5172,-101.6183,1.9246185852981965
USC00470273,43.0411,-89.4286,3.100014100394811
USC00151998,38.3769,-84.3031,6.842800345721692
USC00250355,41.4272,-100.1947,1.3398131932282544
USC00477708,44.7631,-88.6183,1.3068275294762808
USW00054813,46.4119,-86.6506,1.9701104431706982
USW00094898,44.0217,-82.7931,5.180465246636771
USC00142980,37.9931,-100.8122,4.25890167077513
USC00477581,43.3753,-87.9397,2.5440906637884524
USR0000ITPL,38.125,-86.625,8.098476651480636
USC00136766,43.09,-91.5583,2.3960297057983437
USC00154208,37.0056,-85.0617,6.5821743091406
USC00322860,46.8292,-96.7961,0.2385999345763817
USR0000SPNN,43.8822,-102.2042,3.7230520847957314
USC00334403,39.7156,-82.6072,6.412418021100656
USC00115961,42.2553,-88.0775,3.7246251768033956
USC00473186,46.245,-91.8047,-1.0927637072084606
USC00230748,38.9903,-94.2686,6.619834254143647
USW00094818,42.7586,-87.8178,4.952096219931273
USC00128967,37.7953,-87.993,9.0392214186798
USC00150254,38.4536,-82.6131,6.720133706467662
USC00201486,46.3414,-86.9242,-0.6195500068596512
USC00123527,39.7858,-85.7611,5.87945589678867
USC00469458,39.2906,-80.7686,5.433695337387782
USC00479236,45.7086,-89.8483,-0.4264847285067873
USC00121303,39.9617,-86.0586,5.504119167046662
USC00218311,47.7817,-92.2783,-3.4373668309747187
USC00470652,43.5133,-87.8547,2.5260902255639106
USC00324091,46.5917,-101.8075,-1.0654368654368656
USC00334681,39.8972,-83.5097,5.377218463987266
USC00466248,39.9056,-80.755,6.160369179135789
USR0000WAUG,44.6981,-91.1342,1.7417874396135262
USC00473022,43.3144,-90.8486,1.8509992810927376
USW00093909,38.8222,-94.8903,7.311741279868166
USC00116610,39.6186,-87.6672,5.850189793336146
USC00478978,45.3803,-87.9567,1.3082485082485085
USR0000NVAL,42.4839,-100.5231,2.7667011681206555
USC00157652,37.8603,-83.8969,6.734647887323939
USC00253365,40.9394,-100.1514,3.6451474456596995
USC00397326,45.7128,-97.4492,0.07865593164640132
USC00214233,47.9422,-94.4553,-2.5909431785405235
USC00212023,45.0419,-94.2781,1.9069964204360568
USC00326025,48.7603,-101.5089,-3.3887223168654175
USC00140637,37.6558,-96.5353,9.989839572192507
USC00203295,43.0617,-86.2044,4.309858218874613
USC00147043,38.8711,-98.7053,5.355013292821877
USC00329233,47.8039,-103.2892,-1.2606895223420658
USC00117487,37.4469,-88.3061,6.966010733452595
USC00204161,47.0083,-88.4317,-0.9970823427706937
USC00238603,38.4325,-92.8397,6.954495026778885
USC00251365,42.9131,-98.8511,2.176738141650423
USC00201439,46.5192,-87.9858,-3.531175771971498
USC00333915,40.4911,-83.9253,5.415284974093263
USC00328913,48.6139,-100.7269,-2.3190703597580384
USC00234982,39.8569,-93.1497,5.825030618493574
USC00474953,46.7781,-90.7653,-0.20635704874835317
USC00120830,40.8142,-85.1547,5.586447415973977
USC00219001,45.19,-95.0586,0.26951219512195007
USC00134502,41.3247,-93.1008,4.673556280587275
USC00464971,38.6314,-80.0856,2.7020429544264015
USR0000MWDO,47.9117,-89.1547,1.7774807938540331
USC00203096,45.0333,-84.7114,0.8607918656601449
USC00111280,39.2881,-89.8697,6.327498649378715
USC00218618,47.0997,-94.5725,-0.28867485885087957
USC00233038,37.5583,-90.3033,6.165173644920482
USC00118389,39.56,-88.6092,6.183753545540497
USC00463648,38.91,-81.085,5.471840083798885
USC00250760,40.0644,-101.5436,3.1431784355878953
USC00254906,41.1528,-102.64,1.0975493385382777
USC00212737,44.6661,-93.1756,3.0775234521575987
USR0000MCAR,37.1806,-91.1181,7.834419582519896
USC00113312,42.3989,-90.44,2.700942249240121
USC00254900,41.1489,-102.6361,1.1147134935304988
USC00335939,39.3933,-81.2194,5.858307549504953
USC00140482,39.8311,-96.1833,4.924647887323944
USW00093809,37.0422,-89.1856,8.971276595744676
USC00251189,41.6111,-102.9014,-0.6102195166943372
USR0000NSHY,46.4658,-97.3161,0.16036387264457494
USC00153762,37.7558,-87.6456,9.127945205479456
USC00251145,41.6681,-103.1039,2.1382736156351796
USC00214103,46.3197,-93.5014,-0.4853278817424131
USC00132041,42.7256,-94.1953,2.435898511218284
USC00230143,39.8914,-94.36,5.430438931297711
USC00253630,42.6167,-97.2608,2.3645710433170386
USC00126151,37.9325,-87.3744,8.951435185185183
USC00210974,46.3047,-96.5217,-0.9899866488651531
USC00475189,43.1767,-89.8186,2.3819920730656556
USC00151227,37.5531,-87.1925,8.977535441657581
USC00397545,45.51,-100.0356,0.14922981173175642
USC00461215,38.1872,-80.1336,3.686079027355624
USC00210059,46.5258,-93.6675,-1.2449240986717263
USC00141351,38.0211,-96.6036,6.178798206278027
USC00258480,41.7881,-96.2325,3.2476720075400576
USC00215888,44.2944,-94.4083,1.482115339715153
USC00134063,41.3506,-93.5733,4.009529147982063
USC00124659,41.3028,-86.6208,-4.03939393939394
USC00325186,46.0725,-97.1461,0.7171450980392159
USC00054380,39.6553,-102.6805,2.2831086568133836
USC00390559,44.6714,-103.8511,1.6453802868034122
USC00253615,42.6858,-103.8842,-0.45088454376163944
USC00216839,44.5486,-95.0997,1.4912787271655854
USC00132573,42.3653,-93.0972,2.4578735275883448
USC00332044,40.4389,-82.3042,3.956908939014202
USC00255700,42.0067,-101.0444,2.1294600431965445
USC00150397,37.8194,-85.3847,8.439119496855348
USC00111475,40.7408,-88.7181,5.529081192897776
USC00235253,37.3056,-89.975,8.104630738522951
USC00393294,45.0197,-99.9403,0.44117046614494676
USC00218191,46.9581,-95.6547,0.5666382009678336
USC00328660,46.9989,-102.4761,-1.043377214366975
USC00235671,39.4033,-92.4325,6.499775164303012
USW00014806,40.3131,-88.1594,5.62650619985412
USC00144370,39.0478,-95.1928,8.917779705117088
USC00253037,40.0953,-98.945,3.449861538461539
USC00253175,40.5394,-97.5906,5.604382470119524
USC00211063,45.5958,-96.8283,-0.41268188083933194
USC00233102,39.9083,-93.97,5.612831125827816
USC00478910,43.1881,-88.985,2.893740353284171
USC00203932,44.3119,-84.8922,0.16865796519410908
USC00397277,45.4503,-99.3364,-0.11345497700637924
USC00322482,46.3692,-98.7669,0.3653660886319844
USC00117126,39.1481,-89.1022,6.059692502773815
USC00252205,41.2483,-97.0581,3.1787056010928967
USC00470486,44.9644,-92.3878,0.825154083204931
USC00205384,42.9408,-83.4386,-1.7944444444444447
USR0000KSOM,37.0556,-84.615,8.609483032032982
USC00321871,48.9158,-103.2981,-1.2045630917274568
USC00321456,47.0644,-101.2119,-0.3319908379461729
USC00206184,45.4108,-84.2233,1.5658278737343647
USC00210387,47.7122,-91.9533,-3.322798022340232
USC00255090,40.8508,-101.5428,2.4070568310124205
USC00258088,41.0625,-96.0069,4.601788283658786
USC00145171,37.285,-100.345,5.63562211247411
USC00201818,42.9986,-84.0744,3.0001480228378097
USC00331541,41.0517,-81.9361,3.6839020363236132
USC00119021,40.7831,-87.7372,4.3131319000581065
USC00337926,39.9164,-83.8467,6.531911869225306
USC00465672,38.2175,-80.0914,1.5423938834695485
USC00475474,43.0722,-88.0294,3.9402150537634415
USC00391777,44.7575,-96.6831,0.5575272864132483
USC00214306,48.5011,-92.6444,-1.8491932457786122
USC00471416,43.0597,-89.4819,3.327318295739349
USC00207350,43.4194,-82.8192,3.1067282999486396
USC00119331,39.635,-90.4528,5.224489795918367
USC00467029,37.5742,-81.5356,6.51697121973504
USC00256167,41.1439,-99.7633,2.1961597151576804
USC00123547,39.3475,-85.4892,6.532665474060825
USC00232700,39.2872,-94.2225,3.075333333333333
USC00138339,42.8125,-92.2575,2.4575484529071745
USC00255590,41.9481,-103.7008,1.8963065558633423
USC00320817,46.8339,-100.7969,-0.3837542662116053
USC00475499,43.1086,-88.0306,3.0688775510204094
USC00255250,41.2211,-99.2939,2.5931531076301164
USC00210809,47.6714,-94.5175,-2.7801779433064366
USC00393608,44.3628,-99.8033,-0.9319460500963382
USC00156580,37.1244,-87.8672,9.261863124264337
USC00203712,42.4344,-83.9858,3.4089538171536287
USC00140810,37.2758,-95.4728,8.258889934148637
USC00234911,39.1569,-93.8906,6.997331300038124
USC00158714,38.6408,-84.5592,16.857142857142865
USC00207407,43.9336,-86.245,1.4207560137457043
USC00390422,44.5044,-96.5319,1.450498614958449
USC00117551,40.1275,-90.5592,5.43180987202925
USC00118634,39.0597,-87.6625,7.459873847646773
USC00212768,46.2919,-96.1172,2.1180985108820156
USC00214077,47.5933,-91.6514,-3.314648275862068
USC00335188,39.2158,-84.6947,6.027670527670524
USC00138693,42.5736,-95.7181,0.9549416820135047
USC00152776,38.6017,-84.3006,13.148591549295778
USC00116025,39.3536,-88.5,5.8152573909448035
USC00393945,45.1125,-103.2683,-1.652664692820133
USC00258040,42.7981,-98.6508,3.310875955320399
USC00116558,38.9994,-87.6139,6.667838874680307
USC00322525,48.4583,-98.5169,-2.447420069642293
USC00322768,48.1583,-99.8286,-1.4336645468998424
USC00200050,47.2919,-88.4208,0.784778862722573
USC00137669,40.7361,-95.6431,4.689127234490008
USC00396227,43.175,-102.7458,1.8702523891203144
USC00118353,41.0906,-88.8161,6.203738562091502
USC00331905,40.3708,-81.7908,6.008445247933884
USC00147922,37.4414,-100.9792,6.111927966101699
USC00230542,37.6458,-90.6944,8.059183673469388
USC00117354,41.9117,-89.0708,3.4268844221105557
USC00233079,38.8483,-91.9419,6.264145658263306
USC00477209,43.8864,-88.7444,1.7583017847485114
USC00141029,39.3672,-101.4461,1.8448364445966776
USC00238523,40.475,-93.0031,4.984744812114415
USC00054242,39.7033,-102.2939,2.1405023835716905
USC00237051,38.7983,-94.4436,7.653864651322569
USC00331197,40.0111,-81.5794,6.069725396554666
USC00258935,42.1506,-96.4756,3.256055592322965
USC00129724,41.1644,-84.8483,4.551018600531443
USC00328276,48.3567,-102.4117,-2.3081896551724146
USC00213174,45.6583,-95.4392,0.3623345367027677
USC00332067,39.7817,-84.1903,7.195007746600107
USC00154703,37.5108,-86.2892,5.521636416018438
USC00200864,42.3839,-85.9625,3.291686046511628
USC00126705,38.5556,-86.4858,6.0250198412698435
USC00157158,38.0969,-83.1189,5.726905660377358
USC00253755,42.3208,-103.0733,2.063418227741528
USC00255925,42.6008,-99.3333,1.929414117176564
USC00396574,43.0689,-98.5325,2.954916897506925
USC00259193,41.2211,-96.7775,3.7528608470181517
USC00115110,41.7089,-87.8769,4.0111148421759575
USC00395048,45.785,-103.3719,-0.42082717872969005
USC00133632,41.6453,-95.3339,2.974003067484664
USC00215586,46.8875,-96.7483,0.658852649970879
USC00250865,41.0653,-102.0711,1.646047733742063
USC00201250,42.0636,-83.4358,5.00700101832994
USC00251590,42.2031,-98.7467,3.1134693877551007
USC00156890,37.7433,-83.6428,6.199228395061726
USC00323117,46.0333,-97.595,0.17864628070778216
USC00474080,45.3497,-90.7483,-0.349521276595745
USC00133288,41.0517,-95.7492,3.876058078467715
USC00143837,39.3569,-100.4417,4.048946643039968
USC00205822,41.9497,-83.28,5.1808730423192255
USC00365050,41.6458,-80.425,4.243501371742111
USC00150860,37.3578,-83.7706,5.518819444444447
USC00473702,43.2422,-88.2889,-0.11708984375000005
USC00051620,40.3964,-102.6967,1.4318909806125315
USC00200495,46.7953,-88.6014,-0.5007490636704123
USC00460202,38.1211,-81.1178,6.019996390543225
USC00329246,47.6,-103.2597,-0.13072625698324128
USC00396969,44.9733,-97.1494,-0.7383383111593815
USC00110993,37.1275,-88.6531,8.755404501894365
USC00124902,38.215,-86.3661,8.72631189948263
USC00152040,37.6514,-84.7628,7.01228625712476
USC00238725,38.8347,-91.1389,6.760724445287313
USC00155648,37.3542,-84.3369,7.19251101321586
USC00207690,42.4014,-86.2825,6.18804320522482
USC00141761,39.5503,-97.6453,5.335527166882276
USC00137594,43.1803,-95.8531,1.0650529500756425
USC00207280,43.0128,-84.5547,3.868382749326144
USC00250130,42.1103,-102.8967,1.8018119337706966
USC00215563,44.9342,-95.7458,0.6552019096876859
USC00397073,44.6981,-102.5608,-0.1310979007988118
USC00113717,39.7378,-90.7086,5.0837570621468915
USC00120922,39.5108,-87.1242,3.977001703577512
USC00391539,43.5772,-101.0189,2.4294690470670055
USC00327120,48.0267,-101.9625,-1.5746478873239436
USC00205591,45.9903,-84.8361,-0.04389574759945025
USC00116011,38.3419,-89.3592,7.9089295618413775
USC00111497,42.14,-87.7853,4.652037319116528
USC00366233,41.0172,-80.3614,4.442812708287046
USC00254440,41.2453,-103.6344,-0.01210793357933612
USC00145870,37.4583,-97.8458,7.44297994269341
USC00233568,39.7425,-94.0347,4.553444639718805
USC00205563,41.9069,-83.4158,5.171149897330596
USC00257055,40.9536,-96.7442,3.410975292587776
USC00140865,38.5636,-99.235,4.016945996275604
USC00144665,38.49,-101.3669,3.2889727219965166
USC00395456,45.155,-98.5825,-0.5318377520960812
USC00334942,40.6142,-83.13,4.76448898787429
USC00207275,45.8608,-84.7197,1.1667967733541489
USC00473661,43.6408,-87.9097,3.0515630488233243
USC00153768,37.7922,-87.5708,7.66089420654912
USC00473332,46.4858,-90.4372,-1.1255206119847
USC00253617,42.7433,-103.9219,0.7719669341113543
USC00131541,42.72,-93.7336,1.984854111405835
USC00203925,42.6353,-85.7611,3.1273986152324436
USC00133909,42.4897,-95.5489,3.1344871794871785
USC00201476,42.55,-84.825,3.34162957228566
USC00472889,46.4856,-92.2875,-0.9439288476411443
USC00110764,40.4864,-89.0864,4.700973859559201
USC00204258,44.5897,-85.0486,0.16527022125498753
USC00207308,42.1611,-83.7819,2.840160904544467
USC00205452,42.5794,-83.6844,3.1639528354856834
USC00124730,41.6475,-85.4122,3.602120141342755
USC00209188,43.1447,-82.8011,2.2436752136752136
USC00217379,44.9311,-93.1539,2.6329435688866307
USC00116663,40.4589,-88.1014,4.239040386606836
USC00147546,38.7056,-97.8461,6.12914979757085
USC00250375,41.0408,-96.3811,3.707278617710584
USC00157510,37.1167,-84.6167,7.862688319311291
USC00252145,41.4086,-102.9661,2.5601280683030962
USC00234850,38.8969,-94.3397,7.061700262927256
USC00130576,40.6742,-94.7244,4.248664563617245
USC00128723,39.4708,-87.4081,6.493768890955591
USC00152903,38.4503,-83.7355,7.3133333333333335
USC00056136,38.53,-103.7058,1.7885411140583551
USC00131277,42.0633,-95.8364,3.442202624220263
USC00237452,38.6308,-90.2708,10.004587357330994
USC00251190,41.4539,-102.785,1.7733422192602457
USC00140957,39.0636,-94.8961,6.0618307718290865
USC00479304,45.7992,-90.9947,-0.6340512820512821
USC00130753,40.7392,-92.4142,4.546147013102378
USC00208774,44.2294,-85.9572,1.657413493137445
USC00477892,46.3575,-91.8317,-1.8148247978436667
US009052008,43.7333,-96.6333,0.4071246819338426
USC00258455,41.7678,-99.3789,1.4676376988984097
USC00207225,43.4172,-84.0642,3.183447719014939
USC00051564,38.8575,-102.3328,3.388006111535525
USC00477158,43.3314,-90.3889,1.4845095541401263
USC00253715,42.5119,-102.6944,0.6901162790697686
USC00253015,42.6656,-103.4617,0.7023413720440167
USC00208920,46.7475,-84.9858,0.8601339443073659
USC00475286,46.3689,-90.6417,-0.4301810865191144
USC00200094,42.2494,-84.7733,2.928359826589596
USC00339312,40.7814,-81.9197,4.734617300348664
USC00465626,39.5436,-80.4647,3.995356037151702
USC00323004,46.4581,-101.2,-1.0209871891484557
USC00322605,46.0106,-98.5258,-0.04825250609591039
USC00158537,37.9483,-83.4825,6.449744711889131
USC00211468,44.8131,-93.6311,1.2115204429301536
USC00200234,46.075,-87.49,-4.290909090909091
USW00054851,40.3667,-81.7828,5.926524304579938
USC00153230,38.2186,-83.1431,7.488422391857506
USC00059243,40.0819,-102.2069,2.513398357289528
USC00153929,37.5317,-85.735,7.654907975460125
USC00130112,41.0656,-92.7867,4.363231148696267
USC00395281,43.1803,-101.7386,1.196888297872339
USC00237475,38.7678,-90.5894,6.918854024556616
USC00339219,39.4911,-83.82,5.510930605695947
USC00205390,43.4156,-83.2894,2.848815165876779
USC00218307,47.8003,-92.2867,-2.0477538796624017
USC00203858,42.7989,-86.2064,4.759208819714657
USC00118147,38.1167,-89.7167,7.275191011235953
USC00131954,43.3894,-92.0939,0.8766888848856065
USC00326620,46.1458,-98.0919,1.2248517786561268
USC00205637,48.1069,-88.5467,9.743939393939396
USC00231101,37.5142,-91.1939,2.27866220735786
USC00234154,39.0647,-94.3861,6.741599570585079
USC00321225,47.7947,-100.5847,-0.7656452416542102
USC00150630,37.9161,-85.6572,7.814336519226494
USC00331783,39.9047,-82.92,4.512455516014236
USC00338810,38.7008,-82.4731,4.856842644797541
USC00216008,44.1708,-94.0386,1.919751552795033
USC00473820,43.34,-88.6006,2.4086723768736595
USC00232619,37.1453,-91.3575,6.414474272930651
USC00394893,45.7186,-98.9383,0.09790979097909693
USC00211174,44.0908,-92.64,-0.09249457700650729
USC00115326,42.2636,-88.6078,3.3831180400890872
USC00332251,41.6764,-80.6664,3.541003495784496
USC00158551,37.9414,-83.3017,5.206493506493504
USC00051996,40.86,-102.8031,1.197017828200972
USC00153840,38.3217,-83.6642,5.271898197242841
USC00464397,38.4014,-82.5267,7.281044267877412
USC00057586,38.4683,-102.2169,2.7221445847890364
USC00232318,40.4906,-92.3706,5.497132616487458
USC00133718,43.0031,-96.485,1.7898403483309147
USW00004967,44.5892,-92.4847,10.02818181818182
USC00210157,43.8836,-94.1664,3.0040242234811476
USC00130241,41.7322,-93.65,3.71139120545868
USC00231037,39.4247,-93.1331,6.559974937343361
USC00207096,45.4647,-83.8825,2.305391410295461
USC00207684,44.6392,-85.325,1.1471698113207547
USC00057560,39.5719,-103.2925,1.1551289083927594
USC00331515,39.1547,-84.6233,7.031214993537268
USC00153430,37.2572,-85.5011,7.10407182599899
USC00258878,40.2031,-96.4631,4.31020535158681
USC00118186,39.7967,-89.6769,6.354409090909091
USC00112687,39.1181,-88.6244,6.325022309477069
USC00116910,40.8778,-88.6364,5.475303643724697
USC00145692,38.4539,-99.8947,3.7840143614293016
USC00467918,38.9817,-81.5658,4.355535290899143
USC00236357,39.9808,-95.1464,6.054996096799376
USC00214093,47.0239,-92.07,-1.8341799513644956
USC00131705,42.2792,-91.525,1.877664205943593
USC00130923,43.1056,-93.7444,1.85304347826087
USC00398931,44.9075,-97.1153,0.716494845360824
USC00328366,46.8947,-99.9483,-0.894630192502533
USC00148914,37.1317,-99.0556,4.599728033472807
USC00324937,46.3625,-98.2919,-0.2887127761767529
USC00230980,39.765,-93.0594,5.6299015410958955
USC00200446,43.9006,-85.8506,-0.5172155688622758
USC00474582,45.5119,-88.7594,-0.6256307769173132
USC00256570,40.1117,-96.1514,4.579771949828963
USC00059058,38.9028,-103.0192,2.0563729508196724
USC00218247,48.1328,-96.1819,-0.7062599681020735
USC00116897,42.0344,-89.6072,3.9774983881366857
USC00145906,39.8228,-100.5164,2.975799721835884
USC00210252,48.3311,-96.8253,-2.3187440532825883
USC00201780,47.4678,-87.8672,1.8986839119582481
USC00215598,46.4378,-92.7578,-0.048563919654590136
USC00339299,39.7786,-81.1008,5.5977174583590354
USW00094014,48.1739,-103.6367,-1.1731241973949735
USC00054172,39.1439,-103.4897,0.47736742424242495
USC00208249,44.7608,-85.6442,3.126472502440611
USC00252805,42.2611,-98.3417,1.9739601470303743
USR0000NLIM,48.79,-102.2683,-2.594542772861357
USC00200771,46.7461,-87.8817,4.64491017964072
USC00250138,42.1539,-103.2083,0.21743437345220412
USC00124272,39.7164,-86.0678,5.878776167471821
USC00395738,43.8197,-97.2017,1.336708093361625
USC00336616,40.1919,-81.2147,2.6003460207612465
USC00463846,38.2794,-82.1114,5.901620238772033
USW00014912,48.1069,-98.8681,0.2482612781954886
USC00155706,38.7608,-84.7922,8.120094562647749
USC00201343,43.9417,-83.2669,3.6096643752527298
USC00129435,40.4169,-86.9058,5.327446569178851
USC00332599,41.3814,-82.0558,6.5660297836470916
USC00145127,39.7844,-101.3686,2.947677902621722
USC00477869,43.3942,-90.7758,1.3607843137254911
USC00218679,48.8947,-95.3303,-3.42088520055325
USC00470885,44.3125,-91.2653,-1.5364238410596047
USC00258360,42.1836,-99.0897,1.997883386581469
USC00397418,44.6925,-103.7269,1.6719648093841635
USC00205168,43.3308,-83.0664,2.861775106082037
USC00217907,44.2469,-94.9864,1.0642013498312717
USC00331550,39.1169,-84.6961,7.747060906515578
USC00218579,46.3939,-95.1494,-0.556558877364248
USC00321766,47.405,-98.0381,-1.1646281615704048
USC00202788,44.565,-85.4133,2.1078979343863913
USC00123513,39.6439,-86.8767,4.784976206662135
USC00208293,46.1797,-85.0311,0.4849147121535184
USC00231356,37.1772,-94.3047,8.723121573685908
USC00203306,42.7622,-84.7617,5.167637877211238
USC00236775,39.5469,-94.0328,6.8060263653484
USR0000NECO,47.75,-101.6667,-1.0905794645882751
USC00140408,39.5486,-95.1183,7.211965811965812
USC00151652,37.4917,-84.1708,6.889101796407187
USR0000MMCK,37.9681,-92.9011,8.586832740213524
USC00200135,42.9583,-85.8958,3.9815467075038296
USC00129678,40.1714,-84.9208,5.120253651037666
USW00094092,40.155,-103.1417,1.7347345132743355
USC00476764,43.3944,-87.8636,3.7118224666142967
USC00207320,41.8069,-83.5831,3.950860865518845
USC00466591,37.9714,-81.1508,5.718790912591455
USC00116819,40.7569,-88.1828,4.628878861506421
USC00253353,42.7989,-102.2611,4.9420814479638
USC00335315,40.7692,-80.8561,4.473322286661142
USC00254755,41.3297,-102.1442,2.8927291886196
USC00157770,38.3228,-84.7489,4.8597503900155985
USC00208680,46.2778,-89.1742,-3.418427230046948
USC00326158,46.3931,-102.3186,-1.0282847896440124
USC00479335,44.3881,-89.8056,1.3587864721485412
USC00332956,40.4167,-82.5333,2.6748260869565215
USC00253710,42.6828,-102.6928,1.5147887323943672
USC00151900,38.3636,-85.4186,6.767754467754464
USW00003089,38.0386,-103.6947,1.3652902453620572
USC00472165,44.1331,-91.5511,2.4481139983235534
USC00206228,46.8375,-89.4833,1.2428346456692922
USC00143158,39.3444,-101.7078,4.21117149758454
USC00473651,43.6467,-90.3525,0.5414141414141417
USC00478111,44.9589,-90.9489,2.316997167138812
USC00123104,38.8672,-87.3083,7.224416277518347
USC00204078,42.9531,-85.0778,3.7574223602484476
USC00118781,38.9578,-89.0953,7.110321903428973
USC00460939,37.6419,-80.8828,7.3461269656377395
USC00238620,38.2017,-91.9811,8.395673549655852
