longitude,latitude
-57.68,-31.25
142.4,-32.45
-109.8833,27.8167
-96.0333,36.9333
-80.7659,41.0364
-95.1101,29.56
-93.7359,45.093
-86.4447,35.5606
-79.4333,44.6
-88.8313,33.4469
-40.69,-14.46
-76.5158,37.1471
-66.3667,45.9833
175.77,69.8797
10.2733,63.3281
-96.7,17.7667
-103.7575,29.2694
-80.6667,26.6833
45.2,39.7
-75.2781,40.5711
-92.3733,38.9364
-106.1758,32.7822
15.13,65.09
148.4667,-30.3333
-106.7427,32.3437
-71.7167,46.0333
-75.2225,41.1386
-84.3237,33.8005
-123.1167,49.3333
145.3667,-17.0833
-106.5,52.4167
79.73,11.25
18.93,-23.85
149.9833,-33.5833
-96.4167,17.2833
-112.4333,48.15
-106.7808,34.6121
-39.0,-14.78
-94.3048,35.301
-111.21,40.16
73.07,23.03
70.95,52.0
35.4,14.033
-97.3808,35.4833
-75.55,39.75
-72.1435,41.3562
137.7977,-34.9122
26.6667,63.2
-86.7414,33.3907
-38.3,-12.6
-46.72,-23.53
16.3,65.14
-124.0592,44.6773
-76.2,40.6833
-87.5192,38.0044
145.9833,-35.7167
-107.6097,37.2226
-94.0167,35.5667
-111.85,41.6833
-108.4,25.9333
-77.4086,39.7737
-96.8383,32.7091
148.7,-35.4
-119.8432,39.4905
-92.2,43.65
27.45,48.57
-110.5333,35.8
-78.05,41.85
115.9353,-34.4011
-55.87,-32.33
-109.8333,22.9833
147.4928,-41.9306
-111.0333,40.1833
-90.9097,41.598
-78.2792,43.3667
-80.1229,40.3417
-105.77,40.81
116.0,-31.75
-81.7116,30.325
-103.205,36.4451
-84.2513,39.807
39.291,38.607
-78.2333,39.0833
-73.117,44.919
-119.3711,37.0544
78.033,27.167
-93.5418,34.0417
-146.6789,62.4528
-97.8595,30.0015
-118.11,45.7
146.1333,-37.95
-97.6131,32.0139
-118.55,34.3167
-110.9667,35.2833
-103.2331,38.0685
-83.8664,34.2181
103.85,52.483
-88.0402,44.4666
-105.3937,38.8051
-86.5623,35.6873
-101.9167,18.5167
-96.0086,37.9831
-86.055,39.9225
123.979,10.308
145.2167,-35.9333
-97.1808,48.5608
-36.97,-10.63
-91.4614,35.6294
-86.3122,40.5615
-97.8568,30.5794
25.97,-25.75
-95.3495,34.7102
150.2488,-31.3946
-45.37,-22.52
118.1867,-28.9464
-98.4244,36.7672
-103.2164,43.1731
-93.8274,44.323
21.7625,61.1181
-113.3667,53.6667
-106.6383,48.1925
16.78,-22.57
-78.2841,33.9193
-98.6178,29.5421
-96.1167,30.3833
-112.4714,34.5802
146.4667,-19.3833
-103.4701,39.1305
86.25,25.82
140.572,-36.1821
144.6731,-37.4625
-78.7,35.6667
-106.3935,40.0569
-66.1,18.4667
147.6,-22.5167
-94.0985,37.3864
-79.997,40.2989
-75.8833,40.8333
-105.8759,53.5682
-94.5667,39.0667
-104.85,22.0333
-67.42,10.08
86.15,20.78
-78.2218,37.007
-104.6,38.2667
119.3564,-31.2353
-94.9973,39.7183
9.5492,54.5289
-37.43,-10.53
75.78,23.18
5.6167,52.25
-87.9076,30.6424
116.5161,-31.7183
-121.4243,39.0135
-75.25,42.5
74.77,26.07
-71.3455,42.9383
138.6124,-34.8321
-92.2275,46.6621
145.0638,-36.335
4.9831,52.2667
-97.4837,25.9664
139.05,-34.6167
-86.1214,38.3912
-94.9399,29.334
13.07,62.8
-80.5614,44.3435
-35.83,-9.48
152.3,-29.2
-85.9535,39.8803
148.8,-32.6
146.3667,-41.1833
-98.5606,29.3961
-42.93,-18.77
-103.6734,41.2336
-81.66,27.96
-110.9375,32.2376
11.1919,54.0042
-108.5833,26.5
-104.8138,39.043
-75.3385,39.9295
-76.6572,34.7411
-98.204,49.1287
-81.4,32.15
-87.3833,41.0858
-96.9216,32.6698
-72.6714,41.2858
-90.2149,38.3872
-121.3569,45.8178
-104.7907,38.8698
-151.7,59.4333
-98.2661,36.5381
-100.55,20.3667
101.067,52.05
138.8991,-34.9161
-57.5,-19.083
-90.8523,33.4302
-97.4026,32.5264
-74.2157,40.8648
-116.7667,33.5333
149.625,-34.6017
24.27,-27.63
-112.0365,43.4757
-97.4856,30.0934
150.2734,-30.3209
-99.4,25.8833
-74.2236,41.0253
-95.4842,30.2947
79.07,10.72
-94.483,36.1843
104.65,17.3833
119.3,-31.6
-123.9167,49.4667
-95.5037,33.7158
12.683,49.667
-94.4454,31.1161
-106.4949,35.3334
-98.1052,30.1474
150.7667,-30.6667
-94.85,42.065
-111.527,33.3796
146.4297,-38.6623
-104.5717,42.1817
-120.0333,51.65
-70.1007,43.8523
26.0167,62.5331
84.17,25.75
-84.0988,35.0367
-88.3927,39.4759
-87.6375,37.9648
-76.6667,38.6833
-104.1847,42.0727
-96.9975,49.9042
-71.4236,41.894
-85.8708,31.0383
147.3972,-19.6433
-160.2,60.32
-85.2114,45.0216
-103.5601,37.9785
-96.6,49.75
-110.8639,39.6867
-124.0804,40.9018
7.317,52.517
-98.1405,28.3638
-80.2409,41.7135
-123.0613,48.4819
-126.95,53.9
117.566,3.327
-84.0412,33.9898
-81.3374,40.8224
145.9,-18.8
-91.7371,38.0081
15.55,65.75
-157.8503,21.53
-122.284,45.3927
72.75,22.83
8.4617,48.0458
117.0656,-21.5906
-102.9917,41.1936
-119.0,56.5333
-77.2667,38.15
-89.2204,43.0877
-103.812,41.9846
-76.657,42.739
147.3667,-43.1167
13.3058,53.6019
8.7842,53.1017
-105.344,39.6176
-92.3438,38.9453
-88.7008,42.6236
-71.699,43.7486
-111.3333,26.0
151.0167,-33.7931
-80.1667,44.45
-80.5167,43.4833
117.6614,-33.2472
-103.8952,44.5104
-107.4,28.5167
-79.7833,44.3833
151.9339,-28.6617
-105.6236,45.6693
76.75,14.72
-97.7833,41.1
-86.3192,35.5248
-90.7803,32.4538
-112.9997,42.5414
-105.2298,37.639
-93.4923,45.1566
-86.392,34.7979
-105.48,45.0428
-124.0333,46.3333
-98.1167,16.75
-96.9161,37.054
14.93,56.75
-108.0053,38.0288
-84.0957,38.4168
117.2347,-34.6922
-99.5833,20.85
-118.63,42.71
-97.75,48.4
-97.1022,36.7369
-82.2833,29.5
-122.664,38.4728
-48.9,-25.42
-105.0718,39.7949
-75.9167,38.7
-98.0222,30.0167
-81.1463,31.9689
-107.65,52.6
-85.7327,39.0602
-79.7731,32.871
-40.75,-9.28
-97.7425,35.6118
13.93,57.59
33.4,35.15
-2.5789,55.2339
134.8859,-33.5879
-76.0938,42.7993
-70.1606,43.6806
-68.2945,44.2517
151.1,-29.7
-101.8191,47.2949
-87.4658,30.964
-90.5052,30.4758
-106.0667,23.2667
151.5207,-29.8265
-104.7667,50.55
-98.7958,28.5358
-85.7008,41.5209
173.33,66.3797
80.13,25.95
79.95,23.2
-97.637,32.664
-7.8833,32.1167
-105.253,39.9923
-94.7069,35.0118
-105.1003,40.3657
133.9392,-30.6367
-48.0,-20.62
-79.1079,36.079
-93.1895,44.7046
-40.75,-4.07
-77.5764,34.7057
-97.8264,31.7731
-71.5854,42.6767
-110.7936,32.1169
-96.1369,41.4692
-77.2564,38.7956
121.0142,-33.5908
-96.8409,28.3888
87.72,25.08
-85.6335,38.2573
-98.8929,29.9736
-80.4381,25.659
-75.3708,40.0231
86.0,51.433
-85.1483,40.2436
146.7,-42.0
26.02,-31.58
-89.9975,34.8241
-93.2689,30.3014
143.7167,-38.0
151.025,-33.6867
16.87,62.14
-83.1667,46.6167
-107.4667,52.4667
142.9,-36.9333
-70.7042,44.1068
76.67,12.38
-38.52,-10.96
-50.2,-21.13
-77.5514,39.2211
-122.3749,47.1871
-97.013,32.4046
68.6,37.9
-96.8222,39.296
18.42,-24.22
-97.9833,22.2
-101.8818,35.1681
-89.4167,48.65
-86.0482,34.3452
-92.3895,38.9278
80.7,17.58
-98.4967,45.6561
-101.7,33.3333
-56.4,-25.467
-97.9932,46.8838
146.1667,-34.75
-73.9091,41.3283
-78.3609,39.9539
-78.6108,36.3039
-111.49,40.74
-71.0388,43.4756
-117.0,32.4
-83.604,32.645
-86.121,39.9003
-87.1395,41.2011
16.37,59.02
-79.5,44.1167
-83.8833,42.7
28.733,50.233
-81.2701,29.7535
-100.9135,29.4203
-104.5838,37.3215
78.33,31.62
-82.9669,33.2725
-104.7317,39.5796
-47.83,-21.47
-40.13,-13.53
16.4028,59.0578
-119.3,40.9
126.7442,-17.6133
-85.1528,40.4941
-87.6286,38.8369
-116.5553,40.5072
-79.144,38.1849
-104.1284,37.3268
-73.8436,42.6762
-36.73,-6.6
-122.6049,44.7869
150.8167,-34.4167
28.68,-26.15
-93.1892,45.2387
-107.3002,33.0485
-87.6706,34.6066
-85.431,31.6071
-98.8847,42.7174
-123.15,49.35
-74.4609,39.4902
136.6167,-31.2
-75.7537,36.1652
-80.3833,43.7
-61.24,-7.82
-111.2969,47.4148
-80.0187,35.9676
-105.1333,32.2
150.8647,-30.7967
-93.8969,36.8438
-67.886,46.3388
-97.2815,25.9478
-100.4113,40.3726
119.93,-27.9897
-99.1833,19.35
-105.8302,46.4074
-76.908,44.4035
-40.88,-3.92
-76.9178,38.8228
-76.1941,36.2842
-104.0514,40.3602
-123.179,44.9712
151.6172,-32.9319
62.283,40.467
119.6,-31.7833
-97.8361,30.0795
-92.6714,36.964
-89.176,44.3264
-119.7416,39.1279
13.73,57.02
-97.2296,37.6588
-92.3816,41.9911
-120.7333,56.2333
-91.38,32.8642
-49.97,-22.18
-104.8911,38.848
125.3167,60.8167
-98.4103,30.2835
-63.1667,46.35
-35.72,-9.28
-108.0484,38.5509
-87.1541,36.0992
-114.0667,52.6
-92.6833,16.3833
143.95,-39.5833
77.43,23.63
151.6,-26.8833
135.4697,-34.3853
-92.9936,46.1136
-85.1821,43.3692
-105.0978,39.8057
-105.2466,38.4727
-73.3,43.6167
-107.1667,33.3833
-93.9098,38.9261
-123.4964,41.3923
-114.3037,51.3346
-113.9833,39.2833
-41.45,-12.05
-105.0679,39.839
-103.9356,32.535
-84.5833,35.4322
144.95,-36.1
-120.4333,46.6167
-94.5189,37.0411
-93.2536,42.5189
-104.2833,20.0167
-51.22,-21.42
-67.7263,47.057
-105.1308,39.7056
-98.485,28.965
-80.8992,40.3239
116.3078,-24.4
-99.3439,29.3177
136.4778,-32.9232
-123.2463,43.8958
-99.05,36.4524
-97.1716,42.6702
-105.3833,43.7667
-105.5465,40.3563
-8.3719,43.3067
142.9611,-27.025
-92.0661,46.7184
-87.6766,30.403
27.7667,61.8667
-84.0693,35.9168
-87.1298,41.5404
143.976,-38.0131
-85.8017,36.2978
-122.6329,47.6422
-90.4644,34.2888
-77.5214,40.0592
-86.5876,38.9078
-87.149,35.1403
120.5,-23.85
-121.1781,40.8895
-72.4694,41.8662
-102.9283,48.5969
-97.3186,30.1146
152.2,-25.7
77.23,23.12
-118.4333,35.3
18.21,65.37
-112.2667,42.2
-81.0531,27.6039
-97.3025,30.1306
-78.8835,38.4658
-149.7561,61.0883
-69.229,-12.614
-110.1633,43.4128
-88.8809,35.6874
-91.9974,43.4577
-78.1581,36.5387
-103.3317,35.1132
-117.6442,33.5954
-111.9277,33.2965
-89.0407,42.6897
-83.8222,39.4217
147.4573,-35.1583
-43.93,-19.93
-122.4278,44.5922
27.7,64.8167
-95.5737,30.7311
-84.4461,34.4758
-83.0992,42.3631
-97.1276,32.7663
-81.4572,39.4028
145.6167,-36.05
-111.21,43.57
-40.62,-6.83
-97.0667,32.55
-102.0538,40.9528
-73.7854,42.1331
-96.8333,17.7167
-58.23,-14.39
-122.4537,52.9673
-104.3009,42.7212
-96.1233,41.2835
-109.5167,49.6333
-151.75,-16.45
150.7281,-33.8969
-98.7333,20.3167
-106.4869,35.0831
-71.3831,41.5279
146.5747,-33.0809
-104.6937,38.9071
-100.0077,44.0712
-82.0008,29.0584
-100.4682,30.6939
-92.9167,44.1333
-96.3752,30.3093
27.8442,62.3081
-97.5667,18.8167
74.7,17.63
-76.7316,40.2132
-122.8639,38.6605
-103.9333,22.6
-80.5667,28.4833
-105.2883,40.0311
-82.3366,34.9515
22.7831,61.1667
-76.3378,39.561
11.0633,47.4839
-93.3219,44.6367
138.6311,-34.7607
-111.8548,40.5993
-40.467,-11.183
-48.02,-20.17
-88.8529,41.1157
76.23,12.78
134.6504,-16.455
-80.8333,44.0833
51.1,56.9
-91.6472,35.7261
15.4725,67.5342
-86.5764,36.1941
79.45,25.067
50.267,29.267
-85.5164,36.3672
-48.18,-21.67
-76.6158,38.5517
-96.9289,40.7069
79.467,29.4
-105.9277,37.7925
-85.0287,35.9737
-121.0082,39.1071
-97.2772,35.229
73.85,18.533
-53.12,-30.49
-98.1655,27.6478
-94.3725,34.1003
-81.7345,33.5073
147.9211,-42.3164
-49.37,-19.89
-119.1189,39.0747
77.8,23.33
-85.0667,42.9667
30.9,-24.6
23.05,60.0
-74.1328,40.9614
-71.25,47.1667
134.0721,-24.6685
-93.1333,31.2
-109.5167,58.3667
-93.6302,44.8123
78.08,27.9
-41.33,-21.75
-92.8573,44.7129
-120.6661,44.0444
23.5456,62.3275
134.15,6.9167
-85.6835,35.6662
-95.3628,42.283
-119.02,44.26
-120.7844,40.7817
-107.9683,44.0114
-104.925,40.3775
-78.9269,35.8838
-39.3,-5.22
-100.05,22.1167
-106.5735,35.1641
-84.3581,40.0553
-93.4895,45.1045
-69.9644,45.8908
-84.2506,34.0529
-77.5739,34.4478
-89.7681,38.7289
158.3,53.1
27.23,-32.42
-81.7945,26.1964
-71.1956,44.2594
-41.13,-7.37
-78.1833,38.6667
-75.6682,39.7423
-38.13,-9.74
-80.1147,26.2057
29.42,-30.22
121.3722,-33.3856
-84.6727,39.1478
151.0333,-27.3
-97.3667,18.85
-92.8333,46.6667
-8.6667,70.9331
-117.6333,56.9
-148.7833,63.6167
-82.8667,36.8167
81.58,16.58
-88.7668,33.4559
-122.3941,48.4819
-94.8456,29.7793
-88.3015,43.1534
145.2384,-38.1337
-71.7017,44.77
-111.7833,52.3167
4.65,52.7667
-83.6189,31.1017
-105.6232,38.3272
-76.8244,38.7648
-74.6204,40.2104
116.4711,-32.8053
-101.2333,39.8167
-102.0275,33.6917
-83.1431,38.2186
-107.6686,38.0206
-91.9869,46.368
-87.7116,43.766
-155.4333,19.9167
-73.6,46.2
-149.2,61.65
-111.4,49.2667
-81.9333,36.1167
-73.7287,40.9382
138.2203,-33.2003
16.54,65.54
-82.2543,35.4418
150.7917,-34.0867
-98.9167,19.95
-94.8025,41.2433
150.0808,-27.3217
12.8756,47.7244
-97.5423,37.1256
-86.4485,39.1643
-74.7833,42.2
-95.4494,31.3438
-92.6214,39.0725
150.9639,-30.1432
-97.5908,40.8479
151.7667,-24.85
-118.8367,34.2149
-80.5,39.2833
-89.0318,40.4471
-86.7268,50.1891
-64.3869,45.9186
31.21,30.03
-109.447,41.4966
-98.2368,26.2662
-124.3667,49.35
-79.1669,40.9955
-106.2319,35.0569
-84.2097,42.1128
-64.6024,46.0113
-71.8333,46.9833
-79.1064,40.6761
-87.2538,36.5013
-80.1639,35.0203
-44.47,-13.83
140.6955,-37.5659
-89.0494,30.881
44.517,42.7
-97.7785,37.6341
-91.0833,33.6
149.8167,-32.0333
-98.8714,27.0441
-119.45,49.0333
-95.5167,40.4
-89.0947,40.7364
150.55,-26.9
143.845,-39.8825
-88.2501,42.329
-96.0,41.25
-99.0897,42.1836
-103.9833,51.1167
-78.3833,44.9167
-97.1394,49.7921
-121.4,38.6667
-79.45,41.8167
-94.2044,45.7008
-104.5647,40.5038
-122.4811,44.3914
150.5167,-34.8
-87.1656,41.5825
-91.297,46.4944
148.4594,-24.6553
-111.1317,44.7867
-79.3564,34.4092
-97.2042,40.7861
-101.15,44.5
-81.25,68.7833
-104.5614,40.4824
146.4496,-37.9347
-94.9256,30.7394
151.1462,-30.0242
-105.3279,38.7657
-113.9167,52.7333
-90.3128,45.5464
-73.8,44.1833
-93.4228,48.4778
-97.0167,50.6333
-106.1833,44.5
-82.3061,27.9026
79.3,12.67
-76.9185,38.8028
114.6,-27.9
-94.4814,44.3052
-111.7604,33.3639
143.5,-36.3
-82.5322,36.067
-117.0689,32.7646
-117.2491,48.1367
-106.255,35.148
-135.0,68.2333
-93.518,47.2378
-94.05,33.5833
-71.7075,43.7629
-78.0403,33.9599
-97.724,30.3024
-104.9725,39.6917
0.3,35.6
-75.7635,45.4857
-97.805,30.2142
-117.2856,33.3814
-90.0488,36.2518
7.5892,50.4144
-73.0908,40.7211
-98.2871,46.355
-41.97,-11.55
-100.9667,18.4667
-90.2427,41.8321
-80.6729,28.4017
-87.9083,42.0398
87.83,24.63
-106.8448,32.3901
-100.3167,36.1333
-60.6,-52.15
-85.8898,38.9502
-82.066,42.4581
-97.5667,17.85
12.5,48.283
-122.8125,45.869
-135.2333,57.7833
-83.4016,34.1976
134.567,34.067
-77.4115,35.5923
-85.5161,44.9214
144.65,-36.1
-96.9841,28.8115
-81.6456,36.2139
-156.5247,20.9414
116.5714,-28.6097
-90.0833,18.1667
-91.1302,41.1144
-105.1207,40.5371
-82.5046,27.2449
-46.28,-23.93
-37.17,-10.8
150.9333,-28.5
-112.0208,41.509
-110.6639,31.8817
-112.9,37.58
78.87,29.2
-92.6444,48.5011
71.1,40.9
-98.2167,18.2167
-74.209,40.8353
-76.5317,41.8097
-86.511,41.4036
-80.6539,28.1136
-123.9333,49.2167
-125.2333,58.85
-122.1611,47.8093
141.0054,-34.947
-79.1283,38.2295
-70.9,47.0667
-100.6,50.45
11.95,46.92
-83.996,33.9164
86.93,23.53
-101.2,28.3833
-76.7402,37.3089
17.97,-24.62
-103.6273,40.2565
-123.4525,44.8358
-117.226,45.3495
78.83,12.17
-111.881,44.6975
-108.1167,35.3
-80.75,38.0
-98.0667,29.9667
-51.42,-31.62
-106.4667,28.15
-50.25,-20.28
-94.9392,32.9264
-76.7636,37.2831
18.02,62.85
-87.9297,42.9898
-35.58,-6.15
-102.3211,46.3747
-87.5997,34.7439
-114.2711,48.2207
-76.6938,42.6413
-47.87,-21.22
-104.65,24.2
-88.198,40.0964
-105.525,39.5051
-105.5743,36.7389
-92.5632,46.9253
-80.2667,35.9
-86.7567,33.8902
-122.7714,47.0481
-98.6544,29.5144
9.0572,54.4767
-74.3333,45.3333
-92.562,44.9708
-104.0759,40.2149
-73.25,42.45
-86.1667,40.5667
78.08,30.4
55.383,57.717
-47.88,-18.58
88.82,23.07
-74.5333,41.85
-122.8769,42.375
-89.5833,20.9833
-115.3167,45.15
-95.1711,34.9611
59.617,-16.45
-107.147,37.2446
140.433,37.233
-92.2439,34.8923
-94.1164,32.6583
12.33,59.77
-75.4663,37.9372
-87.4666,30.3876
-92.3333,38.95
-111.9417,41.2511
23.95,49.8167
150.3333,-24.1333
-84.0328,39.9317
-88.8833,19.95
-106.829,32.3483
-92.3992,33.8228
-112.5833,36.7044
-104.5915,39.4687
-76.6318,37.7892
13.0519,48.6167
117.1,-33.4
-107.5556,40.0214
-82.2119,34.9792
-98.6667,31.5833
-104.5833,51.5667
-73.3893,40.7599
-88.959,35.7108
-79.367,0.017
77.12,18.38
-89.0092,37.895
135.8,52.283
128.301,-25.0341
-156.7419,21.1569
-111.6019,35.193
-81.545,38.3832
-82.5667,30.1833
-98.6583,29.8647
-84.6909,38.2218
-91.018,30.79
-97.425,29.4461
-114.4833,52.7667
-110.7585,43.4757
-97.55,51.0833
-81.2687,35.5669
-83.2522,30.9145
-117.9462,33.7753
-70.5,41.7667
9.0381,48.2058
145.15,-34.75
143.7,-34.35
-97.2186,49.8098
-47.4,-22.47
-106.3167,25.6167
-97.9104,31.0572
-73.1378,41.5995
-85.4851,35.9105
-96.4336,43.6797
-105.0977,40.5698
145.9167,-18.1167
-91.6828,45.4343
-135.2167,58.9667
-91.8625,47.2472
-80.0745,40.7439
-97.1732,44.928
-84.6037,30.4345
-75.844,45.2858
78.35,18.32
-91.3529,38.8103
-91.0181,36.975
41.967,46.067
152.25,-25.7
148.8,-35.0
-121.44,47.37
-74.4098,40.7556
-97.9833,20.1833
21.38,38.62
-85.8661,39.5869
169.67,60.43
-118.3169,33.7395
71.6,23.83
143.8525,-35.9741
-103.4931,40.3432
-112.8667,41.2333
-85.3,35.0667
145.952,-30.0423
-107.3167,28.4667
-122.2134,47.5755
-101.4161,30.6269
-99.5366,42.5786
-152.3106,63.8933
-96.2697,44.7183
-45.93,-22.24
-91.7419,47.814
-122.9169,38.7817
-72.0833,45.0
-113.5667,52.5667
-96.6934,40.8836
152.7,-31.7
-118.534,34.4723
-112.1517,41.7561
-100.8667,17.4333
-106.28,41.46
-98.1119,37.6666
-79.0559,38.1309
-76.0328,42.9253
23.2831,62.9
-85.6438,38.2458
-85.9,39.937
-104.5667,39.1667
75.35,22.15
-79.9795,39.8997
119.3281,-31.2319
-38.06,-12.57
-72.8179,43.2262
-76.1353,36.821
148.5,-26.25
-88.0266,43.071
-112.3333,45.9833
-96.959,43.1162
16.38,-24.6
13.18,32.9
-76.8333,42.75
8.7592,58.4681
-119.1755,46.1951
-121.9009,36.9857
-96.5294,31.3687
-97.1333,49.7833
-124.3167,49.7667
-92.2333,15.1167
-105.0407,40.3971
-78.7333,44.3333
-105.1539,37.4909
6.1392,61.1083
-99.8333,20.1
-110.9,52.8833
-123.4041,44.5675
-81.5205,34.0341
28.4756,61.1978
145.6333,15.0
-94.508,36.5952
-97.1776,31.5675
121.05,-30.35
-50.67,-11.92
144.9,-38.35
-106.4903,35.1352
-99.0851,40.4759
-111.6954,35.0938
18.19,63.01
-90.9167,34.55
-81.6225,30.4914
-82.2667,35.7667
148.7633,-20.2833
-88.5,38.7667
-85.9482,38.4659
152.9833,-27.4333
-119.1167,44.5667
-87.49,46.075
117.4833,-31.2
-70.6329,41.8004
-123.6298,40.9509
136.0918,-33.075
-100.5922,35.2361
-86.7564,33.5678
-101.6833,21.1333
-88.1716,43.4376
-87.0048,40.4483
-81.0456,27.5847
84.12,23.85
-88.4556,47.2454
-99.4,19.1
-71.2133,43.4377
150.8392,-26.16
-96.9501,32.3351
147.8,-32.6
-71.2657,42.1243
149.894,-33.4663
-85.32,38.5797
-119.9027,46.2593
145.8838,-36.1634
-86.1447,40.4968
-48.52,-21.53
-88.3833,32.4333
-116.6743,46.5203
-82.4333,37.75
-69.8564,43.9317
152.7,-31.6
-122.2978,40.5147
-105.0568,40.5175
-114.0727,48.061
-106.9131,34.2432
-117.8,49.0833
-99.4679,32.8046
145.9333,-30.6
-95.6978,36.3072
-122.6419,45.5261
-84.5833,39.35
-105.8322,40.2669
117.432,2.155
-105.0243,40.5757
-121.7355,37.5019
-95.0699,29.4529
-48.93,-26.72
-106.912,34.0623
-103.4167,19.3333
144.9179,-29.5274
-123.55,48.45
-104.2312,36.031
-84.5349,42.7148
-97.0667,18.1167
-104.9436,39.2052
-110.25,45.27
-91.7243,45.2495
-80.2023,40.0788
-98.2286,26.2778
-108.755,37.5217
-111.0981,32.3069
-97.3164,29.7664
30.55,37.75
-85.4843,44.5987
75.18,18.8
-97.7064,32.2619
-77.8637,34.1623
-114.8333,44.5667
-82.4333,36.8333
116.9064,-33.7853
115.9833,-29.2
-79.8167,43.35
-82.2833,35.1667
-109.5969,31.4583
-45.37,-22.31
27.4831,60.5831
-71.5833,42.6
-80.9833,42.7667
-93.1846,44.7042
-97.4424,35.893
-109.0528,41.5947
-100.9167,19.9833
-86.9674,41.2196
-104.7047,38.8454
-105.576,36.3926
-81.7193,40.3583
-114.6333,51.7667
-76.1219,36.8557
-82.9108,29.9625
-115.3,48.4
-101.3833,24.6167
-83.4477,36.2295
-77.0231,40.3981
-51.9,-26.27
-122.95,50.0833
-120.3266,47.36
-55.44,-20.29
-118.8,55.0167
130.933,33.95
-123.7333,48.7333
-94.7308,39.2975
137.05,-15.8333
-87.3222,41.4375
-90.8354,37.9871
-83.7161,37.6336
140.05,-35.0333
-118.1854,48.1189
147.8006,-41.1508
-85.5485,41.0339
-92.6333,18.5333
145.9622,-28.5253
-101.85,20.8667
-78.4639,42.3294
-73.4167,45.5167
-78.7643,43.0521
-104.1,50.1167
-95.8675,34.3097
-103.5545,42.8014
-46.55,-23.15
-93.8307,35.1918
11.8089,50.0308
-94.1186,31.5192
-94.6667,49.9833
-111.26,40.3
-106.5167,26.2333
132.0772,-14.3055
-58.67,-4.23
-122.578,38.5764
142.8395,-37.711
-85.9667,41.6833
42.85,45.35
130.3725,-12.635
-122.3295,37.5504
-99.5996,30.5695
-75.9667,39.6833
-94.3287,30.2179
-104.2833,49.5
22.22,-29.05
-90.3167,38.65
-121.7225,38.5381
-119.7381,37.3996
22.37,66.53
-112.5333,53.3333
-119.05,55.9167
-72.9509,44.5454
24.63,-29.03
-93.5537,44.4632
-118.05,34.1667
141.4,-37.5833
-93.3667,45.3333
-36.05,-9.02
-92.3631,42.4802
-83.455,42.5692
-98.2608,30.757
-120.3919,35.1792
144.5361,-38.0958
-46.7,-23.65
-96.9733,28.839
-109.55,50.8833
-76.3914,43.42
-81.8548,26.7485
-95.737,29.7948
-97.9786,34.6367
6.7331,53.1667
-83.7397,42.2239
-102.4167,21.9
-97.7648,40.0027
-94.4855,36.645
-109.9333,49.5667
151.5792,-32.9336
-87.2333,32.3
-91.9713,42.1336
11.6606,59.3006
-104.7606,40.4269
-75.294,2.95
-135.9,59.4
143.5522,-36.6722
-103.997,39.3885
118.13,-30.6447
-84.4,41.2333
24.6,-29.85
-109.2667,32.3333
-88.0674,30.6865
-123.5833,42.5833
149.1424,-35.2583
-100.8833,24.5333
6.6494,58.2842
70.6,39.9
-95.3,42.6667
150.7,-26.7667
-112.3255,34.5905
-71.3425,43.81
-105.2497,35.5386
80.25,12.78
-92.4586,44.7303
-80.7746,34.1925
151.8167,-30.4167
-106.8787,33.9
-106.5419,35.1694
-116.7844,35.2814
12.69,57.3
-108.7411,39.1688
117.3953,-30.9964
14.067,53.75
-96.3256,33.08
-108.2575,32.8142
-104.6667,29.5167
145.5358,-17.1672
-45.94,-12.77
-86.2258,36.7461
-81.7324,42.5055
-41.39,-13.28
-71.4798,42.2007
115.65,-28.5
147.75,-42.7167
-119.9,41.6
-48.32,-20.32
-47.73,-11.7
-121.4167,45.9333
-104.9643,40.4688
-112.0044,41.1855
139.4167,-33.85
153.0239,-26.7592
-94.7312,45.3517
-112.2661,33.8383
-108.05,51.0333
-96.2769,32.9943
-77.2884,42.822
76.27,23.43
84.4,55.67
-85.7892,42.58
-103.8679,42.5945
-108.6,44.0333
-47.6,-21.5
-91.2833,31.6167
-35.47,-6.62
-36.52,-8.95
-88.4227,38.0201
-55.24,-23.1
-98.0674,30.1895
-116.9167,32.7833
-120.0983,37.8231
-84.3737,39.2903
-123.4167,48.4333
-66.1576,18.4073
143.3,-35.5
-92.6323,44.808
18.15,-23.75
-100.5219,40.6344
-82.0573,33.0601
-111.1833,55.6167
87.8,22.23
1.3667,51.35
-76.7141,35.0215
118.383,49.833
-105.3686,47.88
-1.417,46.05
-110.2786,46.6089
-92.6833,16.7833
136.1442,-22.9494
-88.2759,43.817
133.4008,-15.8326
-103.8333,20.8667
134.071,-25.5607
-105.1863,40.3949
138.5772,-33.6184
-106.4864,31.8425
-78.1833,41.6833
-99.9237,41.2888
-155.15,19.9333
-86.7891,40.8241
26.5,-33.283
-78.5148,38.1391
-93.5665,45.2251
-97.3799,31.1123
-89.5336,42.3165
-41.26,-8.79
-48.18,-21.18
149.4667,-34.7667
-105.4167,35.4167
-93.8667,17.85
-82.3167,43.0
150.4316,-33.7249
-88.1196,30.4411
152.33,-28.1553
-77.7667,42.6667
-106.1116,39.7589
-106.4365,39.0693
-97.4241,40.1493
-87.0711,41.531
-121.3217,38.8875
-77.2685,25.0988
-93.5288,38.9898
-116.9281,32.8006
-74.545,39.874
-82.3667,38.4167
